seg	tick	x	y	z	vx	vy	vz	fx	fy	fz	ux	uy	uz	avx	avy	avz	ground	boost
land_flat_drop	113	0.0330	0.0000	13.2404	-2.8331	0.0000	-21.4351	1.00000	0.00000	-0.00082	0.00082	0.00000	1.00000	0.00000	-0.08597	0.00000	1	100.00
land_flat_drop	114	0.0064	0.0000	12.9937	-0.6650	0.0000	34.6390	1.00000	0.00000	-0.00011	0.00011	0.00000	1.00000	0.00000	0.02238	0.00000	1	100.00
land_flat_drop	115	0.0045	0.0000	13.2109	0.5479	0.0000	56.8516	1.00000	0.00000	-0.00030	0.00030	0.00000	1.00000	0.00000	0.09960	0.00000	1	100.00
land_flat_drop	116	0.0045	0.0000	13.6161	1.5712	0.0000	60.6565	1.00000	0.00000	-0.00113	0.00113	0.00000	1.00000	0.00000	0.12520	0.00000	1	100.00
land_flat_drop	117	0.0131	0.0000	14.0577	1.8098	0.0000	57.1542	1.00000	0.00000	-0.00217	0.00217	0.00000	1.00000	0.00000	0.12515	0.00000	1	100.00
land_flat_drop	118	0.0250	0.0000	14.4685	1.8133	0.0000	51.5058	0.99999	0.00000	-0.00321	0.00321	0.00000	0.99999	0.00000	0.10498	0.00000	1	100.00
land_flat_drop	119	0.0451	0.0000	14.8315	1.4901	0.0000	46.2107	0.99999	0.00000	-0.00409	0.00409	0.00000	0.99999	0.00000	0.08846	0.00000	1	100.00
land_flat_drop	120	0.0624	0.0000	15.1474	1.3001	0.0000	41.3675	0.99999	0.00000	-0.00482	0.00482	0.00000	0.99999	0.00000	0.07515	0.00000	1	100.00
land_flat_drop	121	0.0708	0.0000	15.4270	1.1219	0.0000	36.9691	0.99999	0.00000	-0.00545	0.00545	0.00000	0.99999	0.00000	0.06427	0.00000	1	100.00
land_flat_drop	122	0.0793	0.0000	15.6703	0.9770	0.0000	33.0219	0.99998	0.00000	-0.00599	0.00599	0.00000	0.99998	0.00000	0.05525	0.00000	1	100.00
land_flat_drop	123	0.0881	0.0000	15.8775	0.8526	0.0000	29.5320	0.99998	0.00000	-0.00645	0.00645	0.00000	0.99998	0.00000	0.04771	0.00000	1	100.00
land_flat_drop	124	0.0971	0.0000	16.0584	0.7438	0.0000	26.4516	0.99998	0.00000	-0.00684	0.00684	0.00000	0.99998	0.00000	0.04134	0.00000	1	100.00
land_flat_drop	125	0.1062	0.0000	16.2127	0.6515	0.0000	23.7552	0.99997	0.00000	-0.00719	0.00719	0.00000	0.99997	0.00000	0.03592	0.00000	1	100.00
land_flat_drop	126	0.1154	0.0000	16.3402	0.5700	0.0000	21.4240	0.99997	0.00000	-0.00749	0.00749	0.00000	0.99997	0.00000	0.03128	0.00000	1	100.00
land_flat_drop	127	0.1247	0.0000	16.4508	0.5023	0.0000	19.4100	0.99997	0.00000	-0.00775	0.00775	0.00000	0.99997	0.00000	0.02729	0.00000	1	100.00
land_flat_drop	128	0.1242	0.0000	16.5440	0.4384	0.0000	17.6752	0.99997	0.00000	-0.00797	0.00797	0.00000	0.99997	0.00000	0.02384	0.00000	1	100.00
land_flat_drop	129	0.1236	0.0000	16.6195	0.3871	0.0000	16.2070	0.99997	0.00000	-0.00817	0.00817	0.00000	0.99997	0.00000	0.02086	0.00000	1	100.00
land_flat_drop	130	0.1232	0.0000	16.6873	0.3393	0.0000	14.9447	0.99997	0.00000	-0.00835	0.00835	0.00000	0.99997	0.00000	0.01826	0.00000	1	100.00
land_flat_drop	131	0.1228	0.0000	16.7468	0.2992	0.0000	13.8568	0.99996	0.00000	-0.00850	0.00850	0.00000	0.99996	0.00000	0.01600	0.00000	1	100.00
land_flat_drop	132	0.1224	0.0000	16.7977	0.2629	0.0000	12.9181	0.99996	0.00000	-0.00863	0.00863	0.00000	0.99996	0.00000	0.01402	0.00000	1	100.00
land_flat_drop	133	0.1222	0.0000	16.8399	0.2296	0.0000	12.1158	0.99996	0.00000	-0.00875	0.00875	0.00000	0.99996	0.00000	0.01230	0.00000	1	100.00
land_flat_drop	134	0.1218	0.0000	16.8732	0.2040	0.0000	11.4436	0.99996	0.00000	-0.00885	0.00885	0.00000	0.99996	0.00000	0.01079	0.00000	1	100.00
land_flat_drop	135	0.1217	0.0000	16.8976	0.1774	0.0000	10.8952	0.99996	0.00000	-0.00894	0.00894	0.00000	0.99996	0.00000	0.00947	0.00000	1	100.00
land_flat_drop	136	0.1214	0.0000	16.9230	0.1574	0.0000	10.4227	0.99996	0.00000	-0.00902	0.00902	0.00000	0.99996	0.00000	0.00831	0.00000	1	100.00
land_flat_drop	137	0.1213	0.0000	16.9391	0.1381	0.0000	10.0424	0.99996	0.00000	-0.00909	0.00909	0.00000	0.99996	0.00000	0.00730	0.00000	1	100.00
land_flat_drop	138	0.1211	0.0000	16.9560	0.1218	0.0000	9.7189	0.99996	0.00000	-0.00915	0.00915	0.00000	0.99996	0.00000	0.00641	0.00000	1	100.00
land_flat_drop	139	0.1210	0.0000	16.9732	0.1055	0.0000	9.4271	0.99996	0.00000	-0.00920	0.00920	0.00000	0.99996	0.00000	0.00562	0.00000	1	100.00
land_flat_drop	140	0.1208	0.0000	16.9808	0.0940	0.0000	9.2021	0.99996	0.00000	-0.00925	0.00925	0.00000	0.99996	0.00000	0.00494	0.00000	1	100.00
land_flat_drop	141	0.1208	0.0000	16.9890	0.0820	0.0000	9.0215	0.99996	0.00000	-0.00929	0.00929	0.00000	0.99996	0.00000	0.00433	0.00000	1	100.00
land_flat_drop	142	0.1207	0.0000	16.9975	0.0717	0.0000	8.8661	0.99996	0.00000	-0.00933	0.00933	0.00000	0.99996	0.00000	0.00381	0.00000	1	100.00
land_flat_drop	143	0.1206	0.0000	17.0061	0.0630	0.0000	8.7233	0.99996	0.00000	-0.00936	0.00936	0.00000	0.99996	0.00000	0.00334	0.00000	1	100.00
land_flat_drop	144	0.1205	0.0000	17.0150	0.0557	0.0000	8.5932	0.99996	0.00000	-0.00939	0.00939	0.00000	0.99996	0.00000	0.00293	0.00000	1	100.00
land_flat_drop	145	0.1204	0.0000	17.0139	0.0495	0.0000	8.5110	0.99996	0.00000	-0.00941	0.00941	0.00000	0.99996	0.00000	0.00257	0.00000	1	100.00
land_flat_drop	146	0.1203	0.0000	17.0132	0.0444	0.0000	8.4605	0.99996	0.00000	-0.00943	0.00943	0.00000	0.99996	0.00000	0.00226	0.00000	1	100.00
land_flat_drop	147	0.1203	0.0000	17.0128	0.0377	0.0000	8.4289	0.99996	0.00000	-0.00945	0.00945	0.00000	0.99996	0.00000	0.00198	0.00000	1	100.00
land_flat_drop	148	0.1203	0.0000	17.0125	0.0344	0.0000	8.4036	0.99996	0.00000	-0.00947	0.00947	0.00000	0.99996	0.00000	0.00174	0.00000	1	100.00
